header	time	ax1	ay1	az1	ax2	ay2	az2
[accel]	6024	-268	144	16460	180	-52	16204
[accel]	6034	-272	100	16436	124	60	16404
[accel]	6044	-180	188	16424	140	88	16376
[accel]	6054	-172	124	16488	-12	120	16364
[accel]	6064	-260	164	16336	156	124	16508
[accel]	6074	-272	164	16420	108	-12	16272
[accel]	6084	-264	140	16300	124	36	16324
[accel]	6094	-368	116	16320	24	36	16572
[accel]	6104	-172	264	16300	24	-32	16548
[accel]	6114	-224	104	16360	172	68	16380
[accel]	6124	-244	188	16328	192	92	16512
[accel]	6134	-224	96	16444	236	108	16416
[accel]	6144	-136	124	16304	104	16	16380
[accel]	6154	-300	32	16332	148	40	16496
[accel]	6164	-300	228	16432	108	48	16460
[accel]	6174	-328	108	16384	228	-8	16380
[accel]	6184	-248	156	16392	68	64	16636
[accel]	6194	-260	196	16276	112	-16	16372
[accel]	6204	-244	152	16312	-4	124	16472
[accel]	6214	-268	112	16356	24	104	16272
[accel]	6224	-388	140	16268	112	-48	16332
[accel]	6234	-204	164	16396	128	0	16312
[accel]	6244	-228	168	16392	36	48	16312
[accel]	6254	-236	100	16388	168	0	16468
[accel]	6264	-240	16	16384	160	8	16320
[accel]	6274	-200	80	16272	140	8	16452
[accel]	6284	-236	108	16344	136	120	16448
[accel]	6294	-128	108	16324	180	120	16392
[accel]	6304	-180	136	16300	52	-4	16352
[accel]	6315	-232	192	16384	20	36	16488
[accel]	6324	-224	80	16528	140	120	16412
[accel]	6334	-228	172	16380	120	0	16304
[accel]	6344	-272	140	16416	180	-16	16420
[accel]	6354	-184	160	16328	52	104	16344
[accel]	6364	-212	152	16504	140	52	16444
[accel]	6374	-224	172	16292	92	124	16392
[accel]	6384	-224	164	16256	196	-16	16328
[accel]	6394	-176	188	16568	168	-12	16260
[accel]	6404	-316	228	16456	96	44	16472
[accel]	6414	-244	112	16364	60	24	16392
[accel]	6424	-260	52	16256	152	116	16288
[accel]	6434	-224	88	16280	84	104	16480
[accel]	6444	-212	164	16284	48	64	16436
[accel]	6454	-264	192	16328	160	56	16268
[accel]	6464	-224	104	16260	164	144	16220
[accel]	6474	-268	204	16356	124	76	16308
[accel]	6484	-232	216	16460	44	96	16484
[accel]	6494	-180	128	16268	80	84	16428
[accel]	6504	-228	212	16348	168	-24	16400
[accel]	6514	-152	200	16356	164	84	16472
[accel]	6524	-328	156	16388	36	-104	16524
[accel]	6534	-172	172	16444	52	-4	16300
[accel]	6544	-144	164	16436	184	-8	16264
[accel]	6554	-168	168	16300	92	40	16420
[accel]	6564	-236	236	16464	80	60	16316
[accel]	6574	-188	136	16380	60	-32	16540
[accel]	6584	-264	156	16392	140	104	16304
[accel]	6594	-204	124	16356	24	-24	16276
[accel]	6604	-260	72	16280	144	164	16392
[accel]	6614	-172	100	16532	172	-16	16352
[accel]	6624	-232	208	16284	36	44	16352
[accel]	6634	-128	196	16340	148	56	16248
[accel]	6644	-232	164	16356	160	12	16276
[accel]	6654	-236	124	16428	76	128	16432
[accel]	6664	-288	164	16400	120	108	16392
[accel]	6674	-176	148	16388	-40	28	16468
[accel]	6684	-236	168	16104	168	136	16384
[accel]	6694	-152	180	16208	160	68	16332
[accel]	6704	-288	220	16424	0	-28	16424
[accel]	6714	-180	112	16488	68	76	16348
[accel]	6724	-224	168	16292	116	36	16420
[accel]	6734	-300	156	16544	44	-32	16332
[accel]	6744	-192	116	16304	8	12	16424
[accel]	6754	-224	140	16384	-68	4	16348
[accel]	6764	-276	104	16280	88	-20	16484
[accel]	6774	-256	216	16384	156	128	16392
[accel]	6784	-256	124	16396	36	16	16324
[accel]	6794	-164	192	16320	32	84	16480
[accel]	6804	-360	180	16452	132	148	16264
[accel]	6814	-176	124	16300	144	172	16340
[accel]	6824	-288	184	16344	252	-4	16272
[accel]	6834	-156	120	16252	148	-48	16380
[accel]	6844	-220	136	16340	8	128	16460
[accel]	6854	-224	180	16408	128	52	16484
[accel]	6864	-272	148	16512	212	108	16300
[accel]	6874	-144	116	16352	164	44	16476
[accel]	6884	-260	148	16360	140	56	16528
[accel]	6894	-176	224	16256	120	-100	16344
[accel]	6904	-280	184	16444	100	12	16280
[accel]	6914	-248	128	16320	168	-12	16420
[accel]	6924	-192	164	16388	64	0	16196
[accel]	6934	-232	132	16232	144	-80	16416
[accel]	6944	-228	192	16312	36	-16	16392
[accel]	6955	-308	124	16392	164	-12	16412
[accel]	6964	-264	128	16492	116	44	16396
[accel]	6974	-284	144	16484	124	-32	16424
[accel]	6984	-304	220	16564	4	84	16500
[accel]	6994	-192	248	16320	40	56	16272
[accel]	7004	-68	188	16160	144	36	16372
[accel]	7014	-180	188	16180	108	-4	16552
[accel]	7024	-204	252	16568	-28	68	16400
[accel]	7034	-276	92	16384	172	-8	16280
[accel]	7044	-252	140	16316	112	40	16484
[accel]	7054	-316	8	16376	124	96	16336
[accel]	7064	-312	152	16504	60	-4	16504
[accel]	7074	-264	152	16464	8	-24	16456
[accel]	7084	-228	172	16396	80	20	16592
[accel]	7094	-240	140	16296	172	-56	16452
[accel]	7104	-340	124	16388	104	-8	16480
[accel]	7114	-236	228	16436	188	100	16208
[accel]	7124	-212	136	16384	28	112	16340
[accel]	7134	-308	124	16320	228	68	16272
[accel]	7144	-240	148	16364	188	84	16360
[accel]	7154	-228	256	16452	120	40	16460
[accel]	7164	-180	184	16276	24	84	16408
[accel]	7174	-228	76	16396	0	100	16496
[accel]	7184	-260	176	16160	124	-8	16424
[accel]	7194	-372	240	16416	92	-44	16336
[accel]	7204	-236	140	16540	36	132	16316
[accel]	7214	-256	188	16324	48	96	16384
[accel]	7224	-208	188	16160	216	44	16300
[accel]	7234	-268	192	16216	128	44	16304
[accel]	7244	-304	144	16412	0	20	16444
[accel]	7254	-244	88	16412	168	48	16260
[accel]	7264	-180	64	16144	124	60	16256
[accel]	7274	-284	184	16492	76	108	16528
[accel]	7284	-192	228	16344	0	116	16532
[accel]	7294	-176	176	16472	108	-40	16308
[accel]	7304	-148	76	16396	116	52	16476
[accel]	7314	-208	136	16388	-60	164	16444
[accel]	7324	-188	140	16248	156	128	16412
[accel]	7334	-168	148	16388	136	76	16256
[accel]	7344	-240	116	16436	112	40	16392
[accel]	7354	-212	156	16364	160	80	16404
[accel]	7364	-196	216	16384	164	108	16492
[accel]	7374	-340	208	16344	-44	-8	16300
[accel]	7384	-260	212	16260	112	84	16416
[accel]	7394	-220	124	16492	96	-64	16360
[accel]	7404	-184	184	16408	112	-12	16312
[accel]	7414	-160	244	16340	104	60	16416
[accel]	7424	-252	120	16416	124	108	16444
[accel]	7434	-164	164	16252	164	64	16344
[accel]	7444	-236	144	16336	36	4	16492
[accel]	7454	-216	200	16372	140	100	16524
[accel]	7464	-128	108	16352	140	36	16396
[accel]	7474	-192	280	16376	136	60	16356
[accel]	7484	-228	216	16400	224	92	16396
[accel]	7494	-316	216	16264	92	24	16364
[accel]	7504	-300	152	16288	112	8	16432
[accel]	7514	-252	136	16292	212	56	16544
[accel]	7524	-256	168	16392	132	148	16396
[accel]	7534	-144	188	16480	24	48	16292
[accel]	7544	-260	200	16380	24	20	16324
[accel]	7554	-272	148	16356	92	40	16488
[accel]	7564	-232	200	16420	168	-16	16404
[accel]	7574	-268	168	16396	40	0	16292
[accel]	7584	-276	224	16392	132	104	16312
[accel]	7595	-264	128	16352	200	24	16392
[accel]	7604	-360	204	16532	124	32	16512
[accel]	7614	-236	196	16260	144	-20	16356
[accel]	7624	-340	124	16360	144	48	16328
[accel]	7634	-180	96	16536	68	104	16364
[accel]	7644	-268	152	16364	56	24	16396
[accel]	7654	-284	148	16400	180	28	16404
[accel]	7664	-264	60	16344	16	-88	16312
[accel]	7674	-232	80	16376	128	72	16404
[accel]	7684	-124	28	16248	164	88	16344
[accel]	7694	-372	112	16380	8	-96	16424
[accel]	7704	-236	212	16248	188	60	16420
[accel]	7714	-240	100	16504	-92	88	16400
[accel]	7724	-184	236	16408	124	16	16448
[accel]	7734	-228	116	16276	24	68	16352
[accel]	7744	-220	224	16264	60	104	16452
[accel]	7754	-312	192	16324	132	72	16492
[accel]	7764	-168	240	16368	8	76	16228
[accel]	7774	-260	76	16308	124	28	16196
[accel]	7784	-292	52	16424	152	-16	16336
[accel]	7794	-308	108	16364	140	20	16364
[accel]	7804	-300	56	16468	88	64	16140
[accel]	7814	-224	116	16300	116	60	16432
[accel]	7824	-204	48	16200	320	-120	16396
[accel]	7834	-232	104	16172	284	-8	16156
[accel]	7844	-208	192	16316	184	-20	16300
[accel]	7854	-176	224	16364	120	36	16412
[accel]	7864	-152	180	16336	176	48	16364
[accel]	7874	-288	152	16272	92	64	16588
[accel]	7884	-296	128	16356	156	100	16356
[accel]	7894	-240	216	16504	96	12	16628
[accel]	7904	-244	152	16548	-24	44	16648
[accel]	7914	-260	200	16604	-144	52	16476
[accel]	7924	-216	68	16284	200	20	16144
[accel]	7934	-316	60	16452	96	24	16436
[accel]	7944	-304	84	16484	-28	144	16440
[accel]	7954	-184	256	16316	192	-12	16348
[accel]	7964	-264	112	16412	148	152	16244
[accel]	7974	-208	16	16320	28	68	16236
[accel]	7984	-316	208	16480	-60	-16	16352
[accel]	7994	-332	116	16436	152	52	16384
[accel]	8004	-124	156	16348	180	96	16284
[accel]	8014	-280	164	16320	36	120	16580
[accel]	8024	-320	300	16360	-8	168	16304
[accel]	8034	-188	136	16176	152	-16	16392
[accel]	8044	-184	140	16444	20	160	16488
[accel]	8054	-140	164	16616	60	152	16484
[accel]	8064	-204	192	16368	-4	60	16352
[accel]	8074	-336	236	16204	128	16	16256
[accel]	8084	-276	88	16224	188	12	16240
[accel]	8094	-272	136	16492	104	-8	16440
[accel]	8104	-200	116	16320	104	124	16356
[accel]	8114	-212	160	16320	148	60	16516
[accel]	8124	-236	216	16352	36	36	16424
[accel]	8134	-268	100	16416	40	-4	16392
[accel]	8144	-108	84	16212	136	84	16300
[accel]	8154	-280	228	16380	308	-4	16440
[accel]	8164	-244	160	16120	128	96	16428
[accel]	8174	-204	136	16328	8	60	16280
[accel]	8184	-252	180	16236	68	88	16412
[accel]	8194	-264	168	16440	40	208	16548
[accel]	8204	-224	272	16304	144	108	16324
[accel]	8214	-180	76	16480	136	8	16240
[accel]	8224	-148	304	16448	104	184	16444
[accel]	8235	-308	180	16192	204	44	16188
[accel]	8244	-176	128	16424	216	-16	16380
[accel]	8254	-256	176	16356	68	56	16364
[accel]	8264	-268	184	16256	4	92	16584
[accel]	8274	-316	204	16492	200	160	16440
[accel]	8284	-192	240	16164	-32	64	16208
[accel]	8294	-264	72	16320	84	112	16412
[accel]	8304	-304	144	16508	172	4	16192
[accel]	8314	-288	132	16404	176	48	16320
[accel]	8324	-120	128	16360	36	180	16268
[accel]	8334	-124	112	16372	156	140	16408
[accel]	8344	-172	132	16268	24	88	16420
[accel]	8354	-220	164	16380	84	40	16388
[accel]	8364	-288	80	16308	120	88	16384
[accel]	8374	-228	32	16296	64	72	16428
[accel]	8384	-240	212	16492	156	32	16284
[accel]	8394	-312	244	16336	140	12	16372
[accel]	8404	-256	232	16472	128	36	16272
[accel]	8414	-228	180	16416	56	100	16364
[accel]	8424	-316	120	16516	148	-44	16508
[accel]	8434	-304	160	16356	180	88	16228
[accel]	8444	-216	120	16296	96	-16	16328
[accel]	8454	-244	168	16412	148	76	16344
[accel]	8464	-192	176	16284	128	-36	16440
[accel]	8474	-252	248	16420	108	-28	16488
[accel]	8484	-308	164	16428	80	100	16500
[accel]	8494	-256	112	16276	136	-88	16280
[accel]	8504	-144	180	16272	-24	-48	16424
[accel]	8514	-236	60	16340	56	-28	16316
[accel]	8524	-280	172	16420	76	80	16416
[accel]	8534	-236	128	16392	92	-12	16400
[accel]	8544	-220	232	16428	160	-68	16372
[accel]	8554	-272	84	16412	84	24	16432
[accel]	8564	-304	192	16328	64	-16	16416
[accel]	8574	-308	164	16452	148	-8	16312
[accel]	8584	-196	236	16484	96	36	16432
[accel]	8594	-200	80	16312	140	84	16264
[accel]	8604	-272	144	16364	272	-36	16392
[accel]	8614	-288	188	16376	52	68	16364
[accel]	8624	-252	124	16332	160	100	16324
[accel]	8634	-200	136	16420	128	64	16424
[accel]	8644	-268	164	16320	120	56	16372
[accel]	8654	-148	200	16328	156	108	16324
[accel]	8664	-272	196	16248	68	-8	16460
[accel]	8674	-204	140	16276	-4	80	16584
[accel]	8684	-244	76	16364	96	12	16488
[accel]	8694	-60	124	16364	32	96	16408
[accel]	8704	-160	172	16340	140	68	16404
[accel]	8714	-240	240	16360	208	72	16308
[accel]	8724	-212	128	16368	92	28	16404
[accel]	8734	-256	104	16300	56	120	16516
[accel]	8744	-216	204	16240	28	76	16476
[accel]	8754	-164	128	16420	92	24	16324
[accel]	8764	-268	180	16352	84	0	16468
[accel]	8774	-220	116	16356	108	-76	16432
[accel]	8784	-180	156	16464	92	-20	16324
[accel]	8794	-240	128	16488	8	4	16456
[accel]	8804	-204	92	16344	212	-32	16456
[accel]	8814	-148	188	16476	64	60	16372
[accel]	8824	-184	128	16416	140	56	16324
[accel]	8834	-328	208	16452	152	84	16356
[accel]	8844	-108	192	16276	104	20	16404
[accel]	8854	-232	148	16372	152	24	16536
[accel]	8864	-244	60	16424	172	40	16424
[accel]	8875	-248	132	16352	92	28	16332
[accel]	8884	-292	80	16432	56	40	16424
[accel]	8894	-244	136	16356	76	128	16336
[accel]	8904	-272	68	16316	180	20	16244
[accel]	8914	-296	144	16280	92	-40	16452
[accel]	8924	-268	172	16344	136	196	16412
[accel]	8934	-204	188	16328	112	-28	16296
[accel]	8944	-252	176	16316	200	108	16336
[accel]	8954	-128	240	16400	96	-4	16456
[accel]	8964	-128	100	16256	80	-44	16296
[accel]	8974	-212	160	16352	60	56	16344
[accel]	8984	-188	228	16448	232	24	16348
[accel]	8994	-248	208	16400	12	60	16452
[accel]	9004	-192	120	16336	208	72	16444
[accel]	9014	-280	72	16440	92	76	16312
[accel]	9024	-272	112	16332	56	28	16540
[accel]	9034	-360	216	16368	288	72	16264
[accel]	9044	-232	184	16416	132	-40	16196
[accel]	9054	-372	140	16388	100	-72	16552
[accel]	9064	-288	168	16508	128	12	16272
[accel]	9074	-284	216	16396	44	-52	16416
[accel]	9084	-232	300	16500	168	84	16344
[accel]	9094	-160	164	16564	44	124	16512
[accel]	9104	-260	112	16288	92	72	16444
[accel]	9114	-264	164	16280	128	4	16472
[accel]	9124	-272	212	16408	180	-28	16348
[accel]	9134	-336	132	16492	172	-36	16384
[accel]	9144	-252	152	16564	84	88	16448
[accel]	9154	-96	148	16432	148	76	16404
[accel]	9164	-192	76	16420	112	56	16388
[accel]	9174	-212	172	16316	144	36	16484
[accel]	9184	-284	120	16436	76	52	16440
[accel]	9194	-228	120	16484	48	16	16688
[accel]	9204	-316	104	16320	68	48	16372
[accel]	9214	-212	200	16464	84	-20	16380
[accel]	9224	-340	48	16512	96	24	16380
[accel]	9234	-396	180	16484	0	108	16524
[accel]	9244	-136	148	16312	104	-20	16508
[accel]	9254	-44	116	16132	24	100	16172
[accel]	9264	-132	252	16340	96	56	16244
[accel]	9274	-152	248	16412	96	44	16336
[accel]	9284	-176	160	16544	124	116	16648
[accel]	9294	-264	204	16520	76	76	16456
[accel]	9304	-252	160	16464	104	-12	16468
[accel]	9314	-188	64	16264	120	120	16320
[accel]	9324	-228	188	16484	92	208	16340
[accel]	9334	-232	168	16444	60	40	16312
[accel]	9344	-292	160	16432	268	-4	16376
[accel]	9354	-212	160	16508	36	80	16328
[accel]	9364	-380	120	16540	128	112	16352
[accel]	9374	-248	228	16300	112	128	16376
[accel]	9384	-212	164	16396	216	24	16412
[accel]	9394	-228	160	16520	100	-76	16516
[accel]	9404	-176	116	16272	80	52	16516
[accel]	9414	-180	188	16544	220	12	16296
[accel]	9424	-200	168	16532	212	0	16572
[accel]	9434	-300	156	16524	172	0	16440
[accel]	9444	-384	192	16436	76	24	16232
[accel]	9454	-308	44	16484	-28	164	16572
[accel]	9464	-200	172	16488	120	56	16348
[accel]	9474	-192	184	16436	52	-52	16396
[accel]	9484	-280	144	16320	192	100	16332
[accel]	9494	-216	256	16252	264	80	16308
[accel]	9504	-164	72	16252	188	68	16464
[accel]	9515	-160	176	16356	148	64	16208
[accel]	9524	-220	76	16436	64	4	16396
[accel]	9534	-264	88	16580	196	44	16388
[accel]	9544	-308	196	16372	292	88	16308
[accel]	9554	-272	156	16456	116	96	16392
[accel]	9564	-192	252	16204	156	8	16384
[accel]	9574	-184	200	16444	144	68	16368
[accel]	9584	-268	144	16412	20	32	16432
[accel]	9594	-244	168	16484	-4	156	16480
[accel]	9604	-296	104	16396	88	64	16424
[accel]	9614	-264	200	16416	8	-48	16280
[accel]	9624	-308	108	16296	312	84	16324
[accel]	9634	-224	168	16284	136	40	16548
[accel]	9644	-272	84	16272	-24	108	16428
[accel]	9654	-220	88	16316	48	56	16444
[accel]	9664	-208	132	16348	144	128	16440
[accel]	9674	-232	328	16380	28	84	16524
[accel]	9684	-236	212	16232	112	28	16476
[accel]	9694	-280	192	16488	152	-20	16384
[accel]	9704	-148	240	16320	172	24	16312
[accel]	9714	-300	120	16572	36	8	16404
[accel]	9724	-228	140	16300	160	4	16420
[accel]	9734	-212	160	16448	80	64	16412
[accel]	9744	-232	172	16424	16	-4	16368
[accel]	9754	-132	188	16372	104	-44	16380
[accel]	9764	-276	272	16364	56	20	16292
[accel]	9774	-308	216	16388	168	56	16320
[accel]	9784	-204	76	16360	92	132	16444
[accel]	9794	-212	56	16384	172	-12	16352
[accel]	9804	-148	172	16444	172	-32	16360
[accel]	9814	-212	200	16316	52	104	16440
[accel]	9824	-220	124	16308	136	8	16312
[accel]	9834	-264	140	16304	112	12	16432
[accel]	9844	-300	164	16408	144	-24	16324
[accel]	9854	-232	220	16264	132	132	16324
[accel]	9864	-208	188	16364	84	72	16272
[accel]	9874	-228	124	16428	140	144	16372
[accel]	9884	-260	240	16308	180	-44	16396
[accel]	9894	-316	136	16404	144	-16	16248
[accel]	9904	-296	204	16456	100	-8	16404
[accel]	9914	-184	176	16456	88	8	16428
[accel]	9924	-272	204	16364	172	-48	16404
[accel]	9934	-176	172	16476	104	200	16336
[accel]	9944	-208	148	16552	216	24	16412
[accel]	9954	-272	192	16364	96	68	16384
[accel]	9964	-152	100	16504	196	36	16492
[accel]	9974	-300	212	16392	208	32	16236
[accel]	9984	-236	140	16288	108	-28	16344
[accel]	9994	-192	220	16512	44	-4	16336
[accel]	10004	-288	152	16376	64	100	16476
[accel]	10014	-104	104	16196	216	-12	16300
[accel]	10024	-92	152	16332	208	44	16324
[accel]	10034	-196	120	16364	96	108	16412
[accel]	10044	-248	124	16200	28	-44	16248
[accel]	10054	-236	152	16216	8	-8	16452
[accel]	10064	-308	116	16332	56	184	16280
[accel]	10074	-212	108	16460	284	36	16300
[accel]	10084	-184	184	16496	220	36	16444
[accel]	10094	-244	140	16188	56	72	16344
[accel]	10104	-272	148	16484	136	12	16320
[accel]	10114	-224	32	16388	48	40	16472
[accel]	10124	-180	168	16212	140	72	16624
[accel]	10134	-196	236	16480	188	-24	16448
[accel]	10144	-336	184	16324	208	188	16324
[accel]	10155	-180	152	16360	76	28	16256
[accel]	10164	-208	272	16416	-52	4	16560
[accel]	10174	-416	216	16468	-4	128	16528
[accel]	10184	-372	108	16548	204	76	16380
[accel]	10194	-252	228	16336	128	76	16472
[accel]	10204	-244	148	16520	136	92	16360
[accel]	10214	-232	188	16436	88	-52	16424
[accel]	10224	-196	180	16216	152	-16	16292
[accel]	10234	-156	108	16436	8	148	16552
[accel]	10244	-264	224	16252	-60	-20	16444
[accel]	10254	-292	184	16468	36	212	16596
[accel]	10264	-288	136	16336	284	108	16276
[accel]	10274	-264	108	16352	-96	72	16352
[accel]	10284	-280	124	16232	224	32	16328
[accel]	10294	-244	208	16424	144	56	16420
[accel]	10304	-236	120	16412	152	116	16256
[accel]	10314	-188	104	16364	276	84	16088
[accel]	10324	-188	152	16188	180	104	16672
[accel]	10334	-240	112	16396	-56	84	16516
[accel]	10344	-92	112	16340	8	-84	16548
[accel]	10354	-208	128	16264	148	56	16604
[accel]	10364	-152	156	16296	176	-72	16272
[accel]	10374	-148	168	16248	132	0	16380
[accel]	10384	-112	164	16468	96	32	16456
[accel]	10394	-196	180	16312	192	124	16540
[accel]	10404	-308	184	16388	56	8	16388
[accel]	10414	-236	248	16652	-64	-24	16360
[accel]	10424	-240	168	16468	92	196	16352
[accel]	10434	-328	224	16332	56	-12	16568
[accel]	10444	-188	180	16532	36	12	16548
[accel]	10454	-340	172	16468	112	112	16132
[accel]	10464	-256	180	16420	120	8	16332
[accel]	10474	-388	136	16532	0	176	16508
[accel]	10484	-348	288	16540	92	76	16484
[accel]	10494	-332	164	16400	112	48	16204
[accel]	10504	-120	40	16488	248	24	16264
[accel]	10514	-260	204	16600	228	84	16260
[accel]	10524	-180	244	16408	-68	-28	16568
[accel]	10534	-148	164	16424	-24	76	16416
[accel]	10544	-96	180	16468	124	80	16464
[accel]	10554	-272	144	16620	20	60	16396
[accel]	10564	-240	208	16296	68	56	16296
[accel]	10574	-204	108	16260	60	84	16296
[accel]	10584	-200	160	16480	8	76	16620
[accel]	10594	-228	280	16392	32	-8	16296
[accel]	10604	-208	252	16308	32	28	16316
[accel]	10614	-124	156	16456	-12	-32	16504
[accel]	10624	-108	140	16512	176	-4	16376
[accel]	10634	-252	208	16288	164	44	16340
[accel]	10644	-252	60	16420	228	-72	16352
[accel]	10654	-268	88	16372	260	52	16196
[accel]	10664	-272	140	16540	176	136	16328
[accel]	10674	-264	152	16392	92	-72	16284
[accel]	10684	-280	192	16344	112	20	16356
[accel]	10694	-340	184	16336	164	104	16332
[accel]	10704	-272	124	16436	188	64	16328
[accel]	10714	-348	220	16324	60	68	16248
[accel]	10724	-268	116	16196	88	32	16612
[accel]	10734	-172	160	16188	136	16	16260
[accel]	10744	-116	240	16436	108	-32	16356
[accel]	10754	-244	160	16336	140	64	16356
[accel]	10764	-220	228	16264	80	76	16388
[accel]	10774	-216	176	16392	72	84	16464
[accel]	10784	-232	180	16436	32	84	16316
[accel]	10795	-272	228	16376	-4	-104	16432
[accel]	10804	-140	128	16404	80	-60	16468
[accel]	10814	-264	124	16384	120	-36	16364
[accel]	10824	-272	164	16392	112	96	16352
[accel]	10834	-188	180	16320	216	64	16320
[accel]	10844	-220	296	16224	40	-4	16384
[accel]	10854	-176	152	16176	88	12	16356
[accel]	10864	-188	124	16328	-16	0	16340
[accel]	10874	-236	200	16412	56	20	16356
[accel]	10884	-260	156	16352	76	-44	16348
[accel]	10894	-196	172	16352	76	-16	16356
[accel]	10904	-176	164	16468	96	80	16328
[accel]	10914	-268	192	16356	236	72	16480
[accel]	10924	-256	172	16420	52	-28	16240
[accel]	10934	-256	112	16292	108	84	16364
[accel]	10944	-228	236	16424	124	40	16408
[accel]	10954	-260	152	16448	64	20	16412
[accel]	10964	-244	76	16268	72	-4	16508
[accel]	10974	-152	140	16356	148	28	16488
[accel]	10984	-344	160	16436	76	44	16364
[accel]	10994	-192	160	16392	220	-40	16512
[accel]	11004	-280	180	16328	148	44	16280
[accel]	11014	-148	188	16508	68	68	16424
[accel]	11024	-280	168	16392	72	56	16408
[accel]	11034	-228	152	16292	108	136	16536
[accel]	11044	-192	204	16408	108	-16	16388
[accel]	11054	-196	240	16404	132	56	16272
[accel]	11064	-228	136	16544	60	156	16404
[accel]	11074	-216	176	16420	96	68	16448
[accel]	11084	-200	212	16348	148	120	16408
[accel]	11094	-216	164	16272	120	-16	16508
[accel]	11104	-240	96	16520	92	20	16396
[accel]	11114	-264	124	16400	104	100	16548
[accel]	11124	-252	52	16500	-28	44	16356
[accel]	11134	-264	160	16396	180	-16	16312
[accel]	11144	-176	96	16388	88	28	16280
[accel]	11154	-272	104	16312	88	140	16432
[accel]	11164	-204	164	16216	20	28	16364
[accel]	11174	-252	76	16312	124	196	16396
[accel]	11184	-184	148	16344	112	24	16356
[accel]	11194	-160	232	16328	116	-4	16392
[accel]	11204	-276	132	16372	44	76	16444
[accel]	11214	-236	164	16232	68	132	16452
[accel]	11224	-192	148	16344	136	-56	16416
[accel]	11234	-244	184	16420	72	92	16520
[accel]	11244	-316	228	16304	88	0	16380
[accel]	11254	-228	144	16424	80	-28	16368
[accel]	11264	-196	204	16312	20	60	16404
[accel]	11274	-348	172	16560	20	140	16384
[accel]	11284	-372	124	16312	56	72	16408
[accel]	11294	-280	160	16296	80	56	16404
[accel]	11304	-188	252	16416	4	36	16504
[accel]	11314	-248	80	16520	188	-32	16424
[accel]	11324	-264	252	16516	-20	64	16248
[accel]	11334	-260	172	16292	68	124	16372
[accel]	11344	-280	236	16312	116	144	16188
[accel]	11354	-124	116	16244	0	52	16328
[accel]	11364	-264	76	16344	104	108	16304
[accel]	11374	-220	220	16344	176	84	16240
[accel]	11384	-192	180	16328	228	24	16308
[accel]	11394	-176	96	16308	-36	20	16444
[accel]	11404	-184	128	16304	100	108	16268
[accel]	11414	-200	124	16404	68	8	16684
[accel]	11424	-352	236	16332	96	44	16304
[accel]	11435	-228	92	16356	96	-28	16356
[accel]	11444	-284	144	16388	164	64	16416
[accel]	11454	-260	184	16344	52	-28	16472
[accel]	11464	-160	168	16500	92	-16	16404
[accel]	11474	-240	156	16368	132	104	16516
[accel]	11484	-140	228	16348	104	108	16432
[accel]	11494	-216	72	16200	204	96	16348
[accel]	11504	-264	128	16372	96	112	16344
[accel]	11514	-156	220	16444	64	12	16392
[accel]	11524	-276	200	16624	-28	140	16276
[accel]	11534	-112	204	16408	136	44	16380
[accel]	11544	-188	172	16196	300	36	16416
[accel]	11554	-296	212	16376	140	68	16380
[accel]	11564	-164	316	16536	68	64	16544
[accel]	11574	-260	272	16472	28	56	16624
[accel]	11584	-316	132	16556	-76	68	16536
[accel]	11594	-316	152	16392	-16	24	16480
[accel]	11604	-180	80	16504	136	108	16292
[accel]	11614	-160	116	16388	-24	-8	16384
[accel]	11624	-216	152	16316	140	88	16392
[accel]	11634	-128	124	16188	224	96	16264
[accel]	11644	-236	148	16460	168	148	16300
[accel]	11654	-244	148	16264	48	200	16260
[accel]	11664	-176	220	16464	-24	172	16584
[accel]	11674	-300	184	16228	88	4	16392
[accel]	11684	-176	192	16220	68	56	16376
[accel]	11694	-392	128	16516	224	96	16208
[accel]	11704	-80	124	16200	28	-8	16208
[accel]	11714	-168	148	16452	-72	88	16332
[accel]	11724	-136	92	16196	184	56	16284
[accel]	11734	-240	180	16328	240	68	16372
[accel]	11744	-200	148	16352	352	-64	16316
[accel]	11754	-224	188	16432	92	16	16296
[accel]	11764	-176	120	16272	112	24	16388
[accel]	11774	-344	120	16248	196	8	16232
[accel]	11784	-264	116	16336	180	144	16464
[accel]	11794	-192	212	16376	88	68	16404
[accel]	11804	-260	172	16392	68	60	16364
[accel]	11814	-244	100	16328	124	32	16468
[accel]	11824	-188	172	16288	184	104	16268
[accel]	11834	-204	84	16264	92	124	16296
[accel]	11844	-104	220	16508	160	-20	16320
[accel]	11854	-216	188	16408	88	20	16396
[accel]	11864	-72	244	16520	164	84	16324
[accel]	11874	-308	128	16440	72	48	16392
[accel]	11884	-188	120	16268	120	-4	16364
[accel]	11894	-192	140	16344	152	0	16400
[accel]	11904	-156	200	16300	88	-64	16376
[accel]	11914	-256	176	16440	120	96	16364
[accel]	11924	-300	160	16476	-8	88	16360
[accel]	11934	-288	176	16332	180	40	16440
[accel]	11944	-252	188	16364	32	76	16244
[accel]	11954	-188	100	16448	28	0	16300
[accel]	11964	-208	308	16312	96	72	16524
[accel]	11974	-176	156	16468	112	4	16280
[accel]	11984	-336	188	16348	68	64	16360
[accel]	11994	-260	104	16416	68	76	16312
[accel]	12004	-204	200	16356	96	8	16516
