sensor	time	ax	ay	az
2	25937	-532	296	23076
1	25947	1736	-220	15820
2	25947	-392	396	22952
1	25957	1580	-348	15728
2	25957	-528	280	22932
1	25967	1520	-148	15592
2	25967	-528	412	23108
1	25977	1616	-284	15652
2	25977	-508	336	23008
1	25987	1540	-308	15756
2	25987	-576	244	22924
1	25997	1644	-256	15648
2	25997	-468	384	23012
1	26007	1576	-224	15696
2	26007	-540	308	23060
1	26017	1636	-256	15696
2	26017	-520	340	23024
1	26027	1700	-260	15616
2	26027	-468	376	23028
1	26037	1680	-276	15720
2	26037	-512	328	22952
1	26047	1668	-240	15616
2	26047	-480	268	22876
1	26057	1572	-312	15664
2	26057	-500	328	23020
1	26067	1652	-260	15640
2	26067	-456	268	22956
1	26077	1652	-232	15628
2	26077	-456	328	22916
1	26087	1624	-296	15660
2	26087	-480	292	22964
1	26097	1572	-232	15608
2	26097	-476	332	22908
1	26107	1688	-344	15664
2	26107	-512	352	22984
1	26117	1716	-372	15628
2	26117	-496	340	23072
1	26127	1644	-256	15772
2	26127	-476	380	23108
1	26137	1612	-256	15720
2	26137	-532	268	22880
1	26147	1668	-308	15596
2	26147	-560	348	22956
1	26157	1600	-320	15656
2	26157	-392	360	22968
1	26167	1632	-252	15668
2	26167	-528	300	23056
1	26177	1644	-280	15596
2	26177	-436	256	22924
1	26187	1712	-236	15756
2	26187	-420	348	23084
1	26198	1628	-220	15664
2	26198	-516	288	22944
1	26207	1644	-240	15632
2	26207	-464	248	22988
1	26217	1632	-232	15776
2	26217	-484	300	22960
1	26227	1616	-268	15596
2	26227	-488	344	23060
1	26237	1624	-284	15624
2	26237	-400	312	22964
1	26247	1572	-276	15712
2	26247	-480	360	22988
1	26257	1660	-188	15732
2	26257	-440	280	22928
1	26267	1660	-224	15692
2	26267	-492	268	22872
1	26277	1600	-332	15804
2	26277	-564	264	23016
1	26287	1572	-236	15644
2	26287	-476	296	23020
1	26297	1684	-164	15816
2	26297	-472	332	22992
1	26307	1612	-268	15644
2	26307	-444	320	22864
1	26317	1648	-244	15692
2	26317	-496	296	23068
1	26327	1656	-304	15736
2	26327	-508	352	22788
1	26337	1664	-212	15784
2	26337	-432	312	22880
1	26347	1636	-212	15768
2	26347	-480	272	23008
1	26357	1588	-256	15664
2	26357	-484	292	22976
1	26368	1660	-352	15656
2	26368	-452	336	22944
1	26377	1596	-368	15776
2	26377	-452	344	23096
1	26387	1612	-228	15596
2	26387	-516	368	22928
1	26397	1676	-352	15644
2	26397	-524	368	22928
1	26407	1616	-364	15684
2	26407	-496	268	22980
1	26417	1684	-240	15828
2	26417	-548	284	22976
1	26427	1704	-232	15644
2	26427	-616	292	22992
1	26437	1696	-360	15692
2	26437	-484	304	22892
1	26447	1688	-252	15836
2	26447	-520	288	23080
1	26457	1620	-264	15744
2	26457	-476	280	22932
1	26467	1572	-288	15716
2	26467	-500	328	23100
1	26477	1664	-336	15720
2	26477	-452	408	23000
1	26487	1704	-208	15788
2	26487	-500	296	23040
1	26497	1624	-368	15700
2	26497	-396	316	22924
1	26507	1644	-256	15640
2	26507	-524	260	22832
1	26517	1632	-280	15832
2	26517	-524	268	22968
1	26527	1608	-204	15624
2	26527	-528	292	22912
1	26537	1580	-244	15696
2	26537	-572	324	23180
1	26547	1640	-228	15732
2	26547	-512	328	23128
1	26557	1644	-236	15532
2	26557	-512	280	22948
1	26567	1584	-332	15752
2	26567	-460	316	22944
1	26577	1648	-160	15580
2	26577	-508	304	23040
1	26587	1624	-296	15796
2	26587	-476	352	23004
1	26597	1604	-212	15764
2	26597	-544	316	22916
1	26607	1620	-256	15684
2	26607	-472	392	23016
1	26617	1612	-280	15728
2	26617	-536	388	22928
1	26627	1596	-304	15772
2	26627	-572	292	23032
1	26637	1752	-148	15812
2	26637	-572	288	22952
1	26647	1728	-336	15544
2	26647	-524	268	22912
1	26657	1640	-332	15620
2	26657	-508	204	23016
1	26667	1660	-304	15664
2	26667	-524	320	23060
1	26677	1536	-260	15600
2	26677	-504	372	23148
1	26687	1716	-284	15644
2	26687	-484	272	23060
1	26697	1528	-320	15604
2	26697	-528	300	22956
1	26707	1588	-260	15668
2	26707	-496	356	23016
1	26717	1592	-256	15796
2	26717	-544	284	23128
1	26727	1632	-232	15668
2	26727	-488	304	22948
1	26737	1660	-276	15760
2	26737	-536	296	22916
1	26747	1672	-244	15832
2	26747	-500	352	22960
1	26757	1600	-316	15656
2	26757	-552	324	22952
1	26767	1556	-284	15764
2	26767	-524	348	23076
1	26777	1664	-240	15616
2	26777	-424	324	23024
1	26787	1608	-264	15772
2	26787	-492	344	22968
1	26797	1600	-352	15764
2	26797	-612	292	22932
1	26807	1624	-304	15608
2	26807	-604	308	22952
1	26817	1636	-128	15704
2	26817	-528	272	23040
1	26827	1580	-236	15788
2	26827	-484	308	22948
1	26838	1652	-268	15660
2	26838	-548	264	22944
1	26847	1752	-300	15728
2	26847	-428	360	23048
1	26857	1560	-300	15704
2	26857	-424	268	23096
1	26867	1564	-212	15712
2	26867	-472	288	23024
1	26877	1472	-256	15916
2	26877	-504	276	22988
1	26887	1628	-272	15752
2	26887	-436	344	23000
1	26897	1648	-272	15704
2	26897	-492	340	22888
1	26907	1560	-304	15760
2	26907	-556	304	22968
1	26917	1600	-252	15676
2	26917	-416	312	22856
1	26927	1604	-336	15628
2	26927	-496	356	22848
1	26937	1632	-328	15668
2	26937	-564	320	22936
1	26947	1644	-320	15752
2	26947	-468	404	22980
1	26957	1584	-296	15716
2	26957	-472	284	23064
1	26967	1640	-228	15592
2	26967	-468	324	22900
1	26977	1652	-308	15544
2	26977	-488	224	23004
1	26987	1684	-288	15672
2	26987	-536	408	22968
1	26997	1708	-252	15660
2	26997	-516	224	22888
1	27008	1588	-232	15796
2	27008	-448	312	22900
1	27017	1600	-212	15656
2	27017	-424	308	22852
1	27027	1512	-328	15692
2	27027	-428	240	22900
1	27037	1652	-228	15672
2	27037	-528	388	22848
1	27047	1664	-216	15708
2	27047	-552	328	22932
1	27057	1736	-228	15692
2	27057	-588	404	23044
1	27067	1584	-300	15748
2	27067	-536	372	23004
1	27077	1704	-312	15740
2	27077	-440	312	23036
1	27087	1676	-324	15624
2	27087	-468	312	22892
1	27097	1580	-196	15660
2	27097	-576	392	22880
1	27107	1564	-244	15588
2	27107	-500	256	23028
1	27117	1676	-376	15768
2	27117	-448	304	22960
1	27127	1636	-112	15740
2	27127	-424	280	23128
1	27137	1752	-284	15724
2	27137	-508	392	23040
1	27147	1668	-264	15812
2	27147	-484	440	22984
1	27157	1588	-328	15572
2	27157	-544	228	23012
1	27167	1628	-304	15672
2	27167	-484	396	23032
1	27177	1548	-192	15804
2	27177	-488	328	22936
1	27187	1568	-196	15552
2	27187	-532	316	22924
1	27197	1656	-288	15616
2	27197	-512	316	22876
1	27207	1628	-232	15616
2	27207	-468	348	23068
1	27217	1720	-288	15808
2	27217	-416	324	23128
1	27227	1528	-220	15716
2	27227	-512	188	23044
1	27237	1656	-288	15768
2	27237	-636	288	22840
1	27247	1800	-244	15604
2	27247	-524	340	22872
1	27257	1608	-368	15712
2	27257	-500	296	22936
1	27267	1532	-216	15880
2	27267	-344	356	23056
1	27277	1668	-232	15572
2	27277	-492	156	23108
1	27287	1548	-228	15700
2	27287	-536	352	23028
1	27297	1652	-264	15676
2	27297	-588	292	23040
1	27307	1544	-252	15680
2	27307	-472	356	22936
1	27317	1580	-228	15712
2	27317	-500	308	22972
1	27327	1644	-300	15868
2	27327	-532	380	23032
1	27337	1620	-264	15708
2	27337	-500	360	23008
1	27347	1612	-324	15664
2	27347	-520	272	22984
1	27357	1644	-220	15736
2	27357	-536	368	22844
1	27367	1572	-284	15608
2	27367	-508	288	22888
1	27377	1624	-328	15656
2	27377	-604	240	22956
1	27387	1664	-252	15552
2	27387	-508	300	22948
1	27397	1564	-228	15608
2	27397	-532	396	22844
1	27407	1636	-260	15632
2	27407	-420	428	23028
1	27417	1760	-264	15612
2	27417	-492	200	22988
1	27427	1596	-348	15672
2	27427	-512	408	22996
1	27437	1564	-324	15696
2	27437	-560	356	22864
1	27447	1728	-244	15740
2	27447	-488	308	23104
1	27457	1672	-324	15832
2	27457	-492	240	22984
1	27467	1720	-156	15656
2	27467	-456	212	23152
1	27478	1580	-232	15712
2	27478	-456	420	23036
1	27487	1608	-292	15696
2	27487	-504	328	23080
1	27497	1740	-232	15576
2	27497	-440	308	22928
1	27507	1672	-244	15616
2	27507	-540	168	23032
1	27517	1656	-268	15632
2	27517	-524	328	23008
1	27527	1608	-256	15732
2	27527	-492	148	23012
1	27537	1544	-284	15768
2	27537	-560	388	23020
1	27547	1668	-304	15688
2	27547	-452	328	22936
1	27557	1748	-296	15592
2	27557	-460	336	23008
1	27567	1556	-232	15664
2	27567	-460	288	23024
1	27577	1608	-344	15648
2	27577	-528	292	22900
1	27587	1724	-316	15636
2	27587	-488	316	22964
1	27597	1576	-180	15708
2	27597	-440	152	23000
1	27607	1712	-260	15776
2	27607	-504	256	22996
1	27617	1688	-284	15688
2	27617	-456	312	22912
1	27627	1576	-292	15644
2	27627	-496	352	22900
1	27637	1632	-388	15760
2	27637	-440	372	22908
1	27648	1668	-192	15796
2	27648	-568	200	22940
1	27657	1632	-236	15796
2	27657	-524	256	23012
1	27667	1676	-304	15648
2	27667	-568	292	22940
1	27677	1664	-136	15684
2	27677	-468	380	23152
1	27687	1624	-300	15632
2	27687	-504	216	23056
1	27697	1656	-280	15708
2	27697	-548	396	22968
1	27707	1672	-228	15788
2	27707	-532	220	22964
1	27717	1648	-356	15720
2	27717	-508	396	22904
1	27727	1580	-292	15764
2	27727	-484	344	22972
1	27737	1624	-360	15612
2	27737	-524	280	22904
1	27747	1716	-248	15688
2	27747	-456	368	23028
1	27757	1604	-296	15688
2	27757	-488	160	22992
1	27767	1716	-256	15684
2	27767	-484	272	23084
1	27777	1720	-272	15760
2	27777	-392	380	22924
1	27787	1628	-276	15672
2	27787	-524	244	23032
1	27797	1656	-284	15764
2	27797	-540	300	23116
1	27807	1616	-300	15700
2	27807	-404	224	23084
1	27817	1652	-200	15524
2	27817	-480	352	22988
1	27827	1520	-240	15732
2	27827	-448	256	23044
1	27837	1584	-220	15676
2	27837	-520	348	23028
1	27847	1632	-332	15712
2	27847	-480	308	23072
1	27857	1748	-196	15668
2	27857	-524	404	22828
1	27867	1672	-296	15744
2	27867	-544	332	23004
1	27877	1604	-236	15860
2	27877	-432	368	23104
1	27887	1712	-200	15788
2	27887	-520	332	23040
1	27897	1576	-300	15600
2	27897	-488	388	22932
1	27907	1696	-264	15588
2	27907	-468	364	22916
1	27917	1700	-196	15604
2	27917	-472	404	23124
1	27927	1616	-272	15700
2	27927	-508	292	23060
1	27937	1548	-148	15744
2	27937	-640	288	23132
1	27947	1584	-312	15764
2	27947	-524	276	22876
1	27957	1640	-340	15748
2	27957	-408	280	23024
1	27967	1688	-220	15708
2	27967	-536	324	22996
1	27977	1640	-360	15620
2	27977	-496	312	22904
1	27987	1760	-244	15640
2	27987	-444	324	22972
1	27997	1692	-300	15552
2	27997	-552	284	22836
1	28007	1568	-264	15676
2	28007	-548	344	22952
1	28017	1596	-264	15680
2	28017	-536	324	22984
1	28027	1684	-228	15612
2	28027	-540	300	22968
1	28037	1584	-200	15676
2	28037	-436	304	23012
1	28047	1636	-256	15772
2	28047	-492	344	22984
1	28057	1636	-244	15724
2	28057	-444	340	22960
1	28067	1696	-228	15752
2	28067	-480	364	22960
1	28077	1644	-196	15692
2	28077	-464	268	23052
1	28087	1680	-216	15784
2	28087	-468	296	22940
1	28097	1664	-280	15624
2	28097	-504	344	23056
1	28107	1696	-276	15744
2	28107	-536	304	23076
1	28118	1684	-316	15724
2	28118	-432	352	23040
1	28127	1700	-284	15620
2	28127	-356	272	22816
1	28137	1676	-272	15668
2	28137	-496	300	22812
1	28147	1608	-300	15560
2	28147	-444	360	23040
1	28157	1576	-260	15672
2	28157	-416	312	22884
1	28167	1712	-288	15612
2	28167	-476	296	23100
1	28177	1584	-228	15760
2	28177	-368	280	23088
1	28187	1660	-264	15684
2	28187	-524	280	23000
1	28197	1632	-264	15712
2	28197	-592	192	23084
1	28207	1596	-216	15832
2	28207	-528	408	22924
1	28217	1580	-256	15656
2	28217	-520	340	22996
1	28227	1588	-328	15736
2	28227	-588	372	22896
1	28237	1616	-288	15540
2	28237	-476	340	22992
1	28247	1612	-244	15812
2	28247	-504	336	23056
1	28257	1724	-244	15700
2	28257	-516	276	23120
1	28267	1592	-288	15876
2	28267	-532	324	23096
1	28277	1588	-340	15588
2	28277	-536	308	22888
1	28288	1512	-356	15720
2	28288	-452	368	22996
1	28297	1600	-348	15620
2	28297	-508	364	23048
1	28307	1516	-244	15692
2	28307	-416	392	22936
1	28317	1624	-296	15704
2	28317	-588	220	23176
1	28327	1644	-276	15760
2	28327	-420	312	22912
1	28337	1632	-220	15696
2	28337	-516	328	23028
1	28347	1672	-276	15664
2	28347	-424	408	23052
1	28357	1644	-180	15720
2	28357	-472	216	23032
1	28367	1652	-144	15656
2	28367	-548	284	22952
1	28377	1688	-232	15756
2	28377	-588	344	22824
1	28387	1644	-232	15712
2	28387	-412	384	22900
1	28397	1576	-324	15624
2	28397	-468	328	22928
1	28407	1668	-368	15656
2	28407	-372	272	23140
1	28417	1576	-200	15824
2	28417	-536	228	22968
1	28427	1620	-244	15696
2	28427	-512	296	22896
1	28437	1632	-348	15740
2	28437	-572	396	22996
1	28447	1660	-224	15628
2	28447	-500	184	23084
1	28457	1580	-236	15608
2	28457	-572	264	23048
1	28467	1680	-188	15740
2	28467	-412	280	22876
1	28477	1608	-296	15728
2	28477	-540	332	22984
1	28487	1632	-288	15764
2	28487	-640	288	22932
1	28497	1624	-264	15760
2	28497	-492	296	22924
1	28507	1644	-316	15552
2	28507	-556	256	22940
1	28517	1628	-316	15688
2	28517	-472	300	22896
1	28527	1624	-276	15696
2	28527	-460	336	22896
1	28537	1564	-312	15780
2	28537	-452	408	22892
1	28547	1616	-184	15736
2	28547	-472	292	23092
1	28557	1620	-280	15584
2	28557	-500	244	23152
1	28567	1696	-228	15656
2	28567	-556	344	22972
1	28577	1636	-312	15660
2	28577	-508	296	22972
1	28587	1604	-196	15700
2	28587	-504	380	23068
1	28597	1532	-280	15712
2	28597	-484	280	22936
1	28607	1728	-324	15568
2	28607	-496	372	22892
1	28617	1596	-288	15752
2	28617	-480	268	22956
1	28627	1560	-252	15684
2	28627	-460	208	22956
1	28637	1668	-272	15684
2	28637	-472	264	23004
1	28647	1660	-228	15644
2	28647	-552	292	23016
1	28657	1684	-368	15672
2	28657	-524	332	22896
1	28667	1636	-240	15800
2	28667	-520	272	22984
1	28677	1736	-116	15504
2	28677	-520	296	22936
1	28687	1548	-240	15676
2	28687	-432	192	23064
1	28697	1732	-268	15664
2	28697	-508	288	22896
1	28707	1588	-296	15636
2	28707	-492	236	23024
1	28717	1592	-272	15684
2	28717	-484	320	22916
1	28727	1644	-220	15788
2	28727	-532	316	23036
1	28737	1680	-264	15724
2	28737	-580	404	22996
1	28747	1644	-328	15748
2	28747	-516	296	23040
1	28758	1616	-232	15724
2	28758	-444	328	22896
1	28767	1584	-264	15692
2	28767	-484	324	22876
1	28777	1600	-236	15612
2	28777	-440	280	22984
1	28787	1660	-244	15712
2	28787	-532	372	23000
1	28797	1652	-364	15652
2	28797	-420	300	23008
1	28807	1652	-260	15760
2	28807	-560	416	23004
1	28817	1700	-356	15716
2	28817	-524	368	23056
1	28827	1624	-320	15608
2	28827	-464	268	22884
1	28837	1620	-276	15664
2	28837	-504	468	23172
1	28847	1612	-268	15600
2	28847	-540	364	22964
1	28857	1676	-144	15796
2	28857	-432	364	23008
1	28867	1608	-284	15640
2	28867	-396	288	22920
1	28877	1600	-312	15736
2	28877	-580	356	22964
1	28887	1612	-300	15804
2	28887	-468	316	22916
1	28897	1628	-188	15600
2	28897	-516	364	22864
1	28907	1672	-208	15668
2	28907	-480	312	23008
1	28917	1644	-244	15712
2	28917	-480	320	23068
1	28928	1660	-320	15680
2	28928	-444	188	23056
1	28937	1628	-280	15772
2	28937	-420	408	23000
1	28947	1724	-312	15700
2	28947	-552	320	22968
1	28957	1588	-264	15548
2	28957	-508	284	23004
1	28967	1548	-236	15540
2	28967	-372	276	23008
1	28977	1616	-220	15788
2	28977	-468	260	22928
1	28987	1680	-264	15696
2	28987	-512	352	22912
1	28997	1664	-184	15740
2	28997	-516	384	22844
1	29007	1600	-256	15780
2	29007	-544	332	23068
1	29017	1672	-188	15616
2	29017	-476	284	22812
1	29027	1584	-320	15744
2	29027	-468	344	23216
1	29037	1688	-292	15656
2	29037	-456	268	22960
1	29047	1680	-192	15664
2	29047	-504	292	22992
1	29057	1584	-284	15632
2	29057	-500	380	22976
1	29067	1532	-324	15752
2	29067	-552	452	23004
1	29077	1608	-268	15688
2	29077	-484	296	22952
1	29087	1648	-272	15616
2	29087	-456	308	22864
1	29097	1644	-236	15596
2	29097	-548	380	22936
1	29107	1568	-316	15596
2	29107	-484	252	23080
1	29117	1656	-200	15684
2	29117	-444	236	22896
1	29127	1656	-312	15816
2	29127	-452	308	22960
1	29137	1648	-308	15656
2	29137	-620	292	22912
1	29147	1564	-288	15656
2	29147	-556	296	23044
1	29157	1704	-212	15708
2	29157	-484	320	22964
1	29167	1700	-336	15580
2	29167	-576	356	22832
1	29177	1616	-320	15692
2	29177	-524	380	23100
1	29187	1600	-268	15672
2	29187	-452	252	23080
1	29197	1628	-296	15640
2	29197	-528	308	22832
1	29207	1588	-280	15652
2	29207	-484	332	23080
1	29217	1732	-260	15760
2	29217	-432	184	22964
1	29227	1648	-264	15728
2	29227	-392	288	23060
1	29237	1612	-236	15648
2	29237	-540	320	22972
1	29247	1720	-264	15824
2	29247	-468	276	23096
1	29257	1680	-320	15684
2	29257	-492	340	23052
1	29267	1696	-236	15680
2	29267	-468	280	23116
1	29277	1680	-292	15664
2	29277	-464	352	22868
1	29287	1632	-188	15616
2	29287	-508	288	22848
1	29297	1724	-260	15692
2	29297	-476	320	22780
1	29307	1648	-320	15612
2	29307	-444	332	22904
1	29317	1588	-348	15664
2	29317	-496	220	23128
1	29327	1572	-220	15684
2	29327	-536	304	22908
1	29337	1584	-256	15704
2	29337	-420	320	22912
1	29347	1660	-244	15680
2	29347	-516	268	23016
1	29357	1732	-268	15672
2	29357	-480	300	22984
1	29367	1612	-252	15552
2	29367	-492	296	23036
1	29377	1644	-280	15656
2	29377	-536	396	22932
1	29387	1660	-268	15584
2	29387	-448	312	22884
1	29398	1628	-256	15696
2	29398	-552	320	22888
1	29407	1540	-260	15820
2	29407	-496	200	22844
1	29417	1608	-244	15648
2	29417	-448	316	22880
1	29427	1664	-340	15768
2	29427	-548	252	22956
1	29437	1548	-332	15672
2	29437	-528	248	22956
1	29447	1700	-272	15776
2	29447	-588	380	23024
1	29457	1668	-220	15596
2	29457	-476	280	22920
1	29467	1500	-236	15788
2	29467	-456	232	22928
1	29477	1700	-320	15684
2	29477	-552	380	22996
1	29487	1644	-220	15712
2	29487	-516	292	22896
1	29497	1628	-324	15880
2	29497	-432	308	23000
1	29507	1628	-408	15728
2	29507	-468	256	22904
1	29517	1600	-296	15872
2	29517	-476	380	23120
1	29527	1604	-268	15960
2	29527	-524	356	23080
1	29537	1680	-344	15780
2	29537	-476	356	22972
1	29547	1628	-284	15700
2	29547	-496	324	23068
1	29557	1608	-220	15696
2	29557	-400	284	22996
1	29568	1628	-256	15696
2	29568	-420	224	22964
1	29577	1640	-308	15776
2	29577	-472	308	22948
1	29587	1640	-308	15720
2	29587	-604	280	23004
1	29597	1584	-264	15792
2	29597	-548	336	22892
1	29607	1576	-324	15648
2	29607	-520	228	22952
1	29617	1580	-212	15692
2	29617	-464	236	22964
1	29627	1572	-212	15716
2	29627	-524	400	23056
1	29637	1640	-296	15748
2	29637	-520	260	23136
1	29647	1576	-316	15592
2	29647	-528	324	22988
1	29657	1600	-220	15780
2	29657	-496	348	22980
1	29667	1608	-336	15780
2	29667	-504	300	23036
1	29677	1700	-300	15688
2	29677	-556	296	22964
1	29687	1608	-296	15656
2	29687	-524	356	23056
1	29697	1636	-264	15744
2	29697	-572	340	22968
1	29707	1540	-264	15728
2	29707	-556	316	22988
1	29717	1652	-280	15764
2	29717	-440	292	22940
1	29727	1628	-284	15592
2	29727	-604	360	22916
1	29737	1644	-288	15672
2	29737	-428	272	22888
1	29747	1652	-284	15640
2	29747	-448	256	22920
1	29757	1636	-216	15620
2	29757	-492	312	23068
1	29767	1528	-296	15712
2	29767	-456	344	23004
1	29777	1652	-296	15672
2	29777	-500	344	22852
1	29787	1672	-304	15780
2	29787	-412	344	23012
1	29797	1676	-360	15704
2	29797	-464	368	22980
1	29807	1636	-344	15824
2	29807	-456	380	22964
1	29817	1596	-288	15644
2	29817	-520	208	22956
1	29827	1580	-328	15792
2	29827	-464	396	23020
1	29837	1640	-256	15812
2	29837	-508	344	22888
1	29847	1720	-164	15724
2	29847	-420	348	22968
1	29857	1604	-284	15632
2	29857	-508	264	22980
1	29867	1704	-264	15592
2	29867	-500	276	22944
1	29877	1712	-196	15664
2	29877	-440	428	22988
1	29887	1732	-248	15680
2	29887	-520	380	22984
1	29897	1688	-296	15716
2	29897	-528	424	22876
1	29907	1720	-320	15680
2	29907	-468	340	23060
1	29917	1600	-360	15680
2	29917	-540	344	23060
1	29927	1540	-320	15640
2	29927	-488	328	22960
1	29937	1668	-164	15756
2	29937	-440	240	22812
1	29947	1624	-236	15704
2	29947	-524	344	22948
1	29957	1528	-244	15772
2	29957	-504	336	22964
1	29967	1644	-216	15660
2	29967	-564	340	22924
1	29977	1592	-364	15848
2	29977	-508	436	22880
1	29987	1628	-316	15588
2	29987	-532	304	22820
1	29997	1584	-388	15692
2	29997	-520	344	23076
1	30007	1676	-264	15624
2	30007	-560	320	23060
1	30017	1596	-212	15592
2	30017	-472	336	23100
1	30027	1656	-280	15720
2	30027	-472	300	23024
1	30038	1588	-264	15744
2	30038	-532	324	22984
1	30047	1592	-288	15656
2	30047	-456	340	22976
1	30057	1636	-300	15664
2	30057	-528	392	22992
1	30067	1572	-264	15720
2	30067	-480	288	22956
1	30077	1584	-240	15600
2	30077	-436	312	22980
1	30087	1652	-260	15640
2	30087	-516	436	22996
1	30097	1628	-260	15668
2	30097	-564	236	23012
1	30107	1716	-200	15548
2	30107	-436	264	22964
1	30117	1676	-244	15644
2	30117	-472	364	22964
1	30127	1536	-332	15568
2	30127	-536	376	22860
1	30137	1600	-264	15744
2	30137	-560	224	22844
1	30147	1640	-212	15764
2	30147	-528	368	22948
1	30157	1692	-340	15680
2	30157	-488	316	22996
1	30167	1548	-220	15640
2	30167	-528	348	22960
1	30177	1524	-280	15600
2	30177	-412	368	23072
1	30187	1584	-268	15704
2	30187	-396	248	23012
1	30197	1700	-188	15660
2	30197	-456	304	22960
1	30208	1612	-268	15632
2	30208	-484	276	23036
1	30217	1604	-240	15684
2	30217	-520	256	22932
1	30227	1516	-196	15708
2	30227	-416	280	22940
1	30237	1668	-244	15756
2	30237	-500	320	23024
1	30247	1720	-216	15632
2	30247	-516	296	22960
1	30257	1692	-268	15628
2	30257	-456	296	22860
1	30267	1564	-320	15788
2	30267	-508	316	23088
1	30277	1584	-172	15768
2	30277	-464	268	22976
1	30287	1592	-328	15792
2	30287	-384	276	22948
1	30297	1588	-220	15656
2	30297	-508	304	22848
1	30307	1668	-288	15644
2	30307	-484	356	22932
1	30317	1580	-232	15776
2	30317	-456	356	23016
1	30327	1720	-192	15668
2	30327	-548	336	23120
1	30337	1600	-232	15704
2	30337	-528	340	23132
1	30347	1684	-344	15668
2	30347	-584	388	22956
1	30357	1584	-352	15768
2	30357	-532	288	22964
1	30367	1636	-312	15644
2	30367	-512	268	23008
1	30377	1596	-144	15588
2	30377	-492	352	23080
1	30387	1684	-240	15660
2	30387	-528	344	23032
1	30397	1644	-252	15692
2	30397	-408	436	23068
1	30407	1712	-180	15636
2	30407	-468	196	22876
1	30417	1644	-304	15624
2	30417	-556	320	22964
1	30427	1600	-272	15656
2	30427	-476	392	22940
1	30437	1604	-304	15724
2	30437	-504	252	22972
1	30447	1588	-264	15840
2	30447	-548	380	22988
1	30457	1680	-236	15736
2	30457	-464	392	23132
1	30467	1748	-200	15596
2	30467	-500	292	22992
1	30477	1620	-228	15812
2	30477	-568	376	22960
1	30487	1696	-220	15652
2	30487	-472	248	23140
1	30497	1628	-324	15596
2	30497	-548	196	23064
1	30507	1720	-264	15704
2	30507	-476	276	22872
1	30517	1684	-248	15688
2	30517	-584	336	23012
1	30527	1556	-296	15760
2	30527	-424	304	22996
1	30537	1608	-240	15720
2	30537	-520	364	22944
1	30547	1620	-256	15644
2	30547	-480	308	23036
1	30557	1684	-296	15740
2	30557	-576	340	23016
1	30567	1596	-268	15708
2	30567	-452	336	22996
1	30577	1672	-272	15708
2	30577	-492	272	22844
1	30587	1656	-200	15640
2	30587	-472	300	23000
1	30597	1652	-376	15708
2	30597	-480	276	23040
1	30607	1596	-208	15628
2	30607	-488	332	22896
1	30617	1652	-216	15760
2	30617	-552	260	23032
1	30627	1516	-332	15664
2	30627	-576	236	22908
1	30637	1596	-304	15772
2	30637	-532	348	23016
1	30647	1684	-264	15736
2	30647	-484	400	23180
1	30657	1644	-280	15712
2	30657	-576	344	22940
1	30667	1640	-196	15756
2	30667	-560	292	22896
1	30678	1576	-272	15644
2	30678	-576	428	22944
1	30687	1608	-312	15704
2	30687	-572	300	22836
1	30697	1532	-216	15628
2	30697	-492	268	22956
1	30707	1664	-132	15680
2	30707	-464	284	22988
1	30717	1672	-184	15576
2	30717	-492	256	22928
1	30727	1656	-344	15820
2	30727	-432	304	22952
1	30737	1668	-260	15752
2	30737	-468	292	23068
1	30747	1584	-316	15632
2	30747	-408	380	22936
1	30757	1716	-304	15608
2	30757	-528	268	22972
1	30767	1660	-188	15680
2	30767	-556	380	22904
1	30777	1676	-220	15660
2	30777	-440	260	22988
1	30787	1672	-292	15744
2	30787	-520	268	22996
1	30797	1680	-144	15656
2	30797	-380	324	22988
1	30807	1580	-280	15676
2	30807	-484	276	22984
1	30817	1564	-236	15776
2	30817	-492	344	22912
1	30827	1588	-224	15760
2	30827	-496	260	22916
1	30837	1692	-312	15584
2	30837	-528	424	23004
1	30848	1568	-276	15744
2	30848	-488	272	23068
1	30857	1640	-228	15692
2	30857	-420	396	22808
1	30867	1676	-312	15620
2	30867	-504	324	22976
1	30877	1684	-264	15776
2	30877	-552	332	23020
1	30887	1700	-328	15660
2	30887	-540	368	22908
1	30897	1612	-300	15720
2	30897	-492	372	22880
1	30907	1600	-276	15724
2	30907	-484	340	22980
1	30917	1676	-228	15684
2	30917	-520	312	23116
1	30927	1548	-200	15584
2	30927	-508	344	23028
1	30937	1660	-296	15812
2	30937	-468	360	23076
1	30947	1588	-324	15728
2	30947	-524	456	22884
1	30957	1716	-300	15672
2	30957	-560	328	22976
1	30967	1616	-376	15696
2	30967	-384	268	22932
1	30977	1636	-284	15640
2	30977	-472	404	23012
1	30987	1708	-332	15720
2	30987	-400	420	22988
1	30997	1628	-280	15680
2	30997	-488	312	23076
1	31007	1640	-256	15688
2	31007	-496	292	23016
1	31017	1636	-160	15844
2	31017	-556	320	22808
1	31027	1644	-248	15720
2	31027	-476	360	22936
1	31037	1488	-332	15736
2	31037	-476	300	23040
1	31047	1740	-204	15732
2	31047	-472	260	23000
1	31057	1604	-240	15536
2	31057	-556	328	23064
1	31067	1652	-360	15716
2	31067	-488	244	22792
1	31077	1584	-296	15656
2	31077	-520	260	22948
1	31087	1600	-376	15764
2	31087	-504	280	23012
1	31097	1656	-276	15632
2	31097	-524	340	22944
1	31107	1616	-208	15780
2	31107	-528	288	22832
1	31117	1688	-260	15744
